"Id","Title","Time","Description","Link","ClusteredNumber","Category"
"185","MIUI Beta based on Android 13 available for Xiaomi 12 and 12 Pro","1660813684000","","https://indianexpress.com/article/technology/mobile-tabs/miui-beta-based-on-android-13-available-for-xiaomi-12-and-12-pro-8097337/","177","SCIENCE"
"186","Google Play marks 10 years: Ludo King to HealthifyMe, the Indian apps that have tasted success","1660809872000","","https://indianexpress.com/article/technology/tech-news-technology/10-years-of-google-play-how-india-fully-embraced-mobile-applications-8097227/","178","SCIENCE"
"187","How chewing shaped human evolution","1660806128000","","https://indianexpress.com/article/technology/science/how-chewing-shaped-human-evolution-8097121/","179","SCIENCE"
"188","Realme 9i 5G with MediaTek Dimensity 810 chip launched in India: Here’s what’s new","1660806071000","","https://indianexpress.com/article/technology/mobile-tabs/realme-9i-5g-launched-in-india-price-specifications-8096800/","180","SCIENCE"
"189","Wasn’t TikTok supposed to be fun?","1660805359000","","https://indianexpress.com/article/technology/tech-news-technology/wasnt-tiktok-supposed-to-be-fun-8097078/","181","SCIENCE"
"190","WhatsApp users might soon be able to recover deleted messages","1660804839000","","https://indianexpress.com/article/technology/social/whatsapp-users-might-soon-be-able-to-recover-deleted-messages/","182","SCIENCE"
"191","VLC Media Player’s India ban, but what is the reason? Here’s what an RTI showed","1660800324000","","https://indianexpress.com/article/technology/tech-news-technology/vlc-media-player-website-india-ban-heres-what-an-rti-showed-8096830/","183","SCIENCE"
"192","BGMI to VLC Media Player, the ‘banned’ apps or services you might still have on your phone","1660799446000","","https://indianexpress.com/article/technology/tech-news-technology/vlc-media-player-bgmi-wechat-banned-apps-india-on-your-phone-8095498/","184","SCIENCE"
"193","Weird, cool and edgy? These phones challenge conservative design schools in tech","1660796014000","","https://indianexpress.com/article/technology/mobile-tabs/weird-cool-and-edgy-these-phones-challenge-conservative-design-schools-in-tech-8096688/","185","SCIENCE"
"194","Netflix’s ad-supported plan will block downloads of shows, films","1660793535000","","https://indianexpress.com/article/technology/tech-news-technology/netflixs-ad-supported-plan-will-block-downloads-of-shows-films-8096679/","186","SCIENCE"
"195","Apple targets September 7 for iPhone 14 launch in flurry of new devices","1660793066000","","https://indianexpress.com/article/technology/mobile-tabs/apple-targets-september-7-for-iphone-14-launch-in-flurry-of-new-devices-8096665/","187","SCIENCE"
"196","Scientists plan to use colliding black holes to measure how fast universe is expanding","1660738883000","","https://indianexpress.com/article/technology/science/black-hole-collision-universe-expansion-8095818/","188","SCIENCE"
"197","India gains rank in mobile speed and fixed broadband rankings: Report","1660738030000","","https://indianexpress.com/article/technology/tech-news-technology/india-gains-rank-in-mobile-speed-and-fixed-broadband-rankings-report/","189","SCIENCE"
"198","Bitcoin’s top developer confirms resignation plan, cites ‘social media spats’ as reason","1660733450000","","https://indianexpress.com/article/technology/crypto/bitcoins-top-developer-confirms-resignation-plan-cites-social-media-spats-as-reason-8095500/","190","SCIENCE"
"199","FiiO FF3 wired earbuds launched in India: Price, specifications","1660729932000","","https://indianexpress.com/article/technology/gadgets/fiio-ff3-wired-earbuds-launched-in-india-8095372/","191","SCIENCE"
"200","Vivo V25 Pro to launch in India on August 17: Here’s what we know","1660286590000","","https://indianexpress.com/article/technology/mobile-tabs/vivo-v25-pro-with-colour-changing-back-panel-to-be-launched-in-india-on-august-17-8085659/","191","SCIENCE"
"201","Artemis I mission: NASA rolls out SLS and Orion to launch pad","1660726182000","","https://indianexpress.com/article/technology/science/nasa-artemis-i-moon-mission-sls-orion-rollout-8095239/","192","SCIENCE"
"202","Motorola Tab G62 launched in India: Check specs, price and other details","1660723739000","","https://indianexpress.com/article/technology/mobile-tabs/motorola-launches-the-g62-tablet-in-india-check-specs-price-and-other-details-8095039/","193","SCIENCE"
"203","Losses from crypto hacks surged 60% to $1.9 billion from January to July, Chainalysis says","1660721367000","","https://indianexpress.com/article/technology/crypto/losses-from-crypto-hacks-surged-60-to-1-9-billion-from-january-to-july-chainalysis-says-8095041/","194","SCIENCE"
"204","WhatsApp for Windows app out of beta, no longer requires users to connect phone","1660720535000","","https://indianexpress.com/article/technology/social/whatsapp-for-windows-app-out-of-beta-no-longer-requires-users-to-connect-phone/","195","SCIENCE"
"205","Vivo V25 Pro launched in India: Price, specifications","1660719277000","","https://indianexpress.com/article/technology/mobile-tabs/vivo-v25-pro-launched-in-india-price-specifications-8094914/","196","SCIENCE"
"206","Crypto romance scams: ‘Asian women’ on Twitter are coming for your ‘crypto-wallets’ ","1660719075000","","https://indianexpress.com/article/technology/crypto/crypto-romance-scams-asian-women-on-twitter-are-coming-for-your-crypto-wallets-8094843/","197","SCIENCE"
"207","Meta brings new Reels features for Instagram and Facebook","1660716860000","","https://indianexpress.com/article/technology/social/meta-brings-new-reels-features-for-instagram-and-facebook-8094729/","198","SCIENCE"
"208","Vivo X80 Pro Android 13 Preview to start rolling out from August 23","1660713377000","","https://indianexpress.com/article/technology/mobile-tabs/vivo-x80-pro-android-13-preview-will-officially-start-rolling-out-from-august-23-8094665/","199","SCIENCE"
"209","OK Google, get me a Coke: AI giant demos soda-fetching robots","1660709031000","","https://indianexpress.com/article/technology/tech-news-technology/ok-google-get-me-a-coke-ai-giant-demos-soda-fetching-robots-8094603/","200","SCIENCE"
"210","OnePlus Nord Buds CE review: My new morning walk companion","1660708898000","","https://indianexpress.com/article/technology/tech-reviews/oneplus-nord-buds-ce-review-8094570/","201","SCIENCE"
"211","ATH-M20X BT review: Audiophiles can rejoice, on a budget","1660657355000","","https://indianexpress.com/article/technology/tech-reviews/ath-m20x-bt-review-audiophiles-can-rejoice-on-a-budget-8093972/","202","SCIENCE"
"212","NASA’s Artemis I mission will send yeast to deep space with BioSentinel","1660654500000","","https://indianexpress.com/article/technology/science/nasa-artemis-i-biosentinal-microscopic-lifeform-space-yeast-8093888/","203","SCIENCE"
"213","Cryptoverse: Electric ether leaps on verge of Merge","1660653158000","","https://indianexpress.com/article/technology/crypto/cryptoverse-electric-ether-leaps-on-verge-of-merge-8093772/","204","SCIENCE"
"214","Android 13: Try these features on your phone as soon as you upgrade","1660651085000","","https://indianexpress.com/article/technology/techook/here-are-some-android-13-features-you-might-have-missed-out-on-8093524/","205","SCIENCE"
"215","Gemini North telescope captures brilliant image of two galaxies merging","1660650535000","","https://indianexpress.com/article/technology/science/gemini-north-telescope-captures-brilliant-image-of-two-galaxies-merging-8093648/","206","SCIENCE"
"216","Sony Bravia XR 85X95K 4K Mini LED TV launched in India","1660650257000","","https://indianexpress.com/article/technology/gadgets/sony-launches-the-bravia-xr-85x95k-4k-mini-led-tv-8093309/","207","SCIENCE"
"217","Apple lays off recruiters as part of its slowdown in hiring","1660646781000","","https://indianexpress.com/article/technology/tech-news-technology/apple-lays-off-recruiters-slowdown-hiring-8093575/","208","SCIENCE"
"218","Signal accounts hacked: Here’s how to check whether you’re affected","1660646412000","","https://indianexpress.com/article/technology/tech-news-technology/1900-signal-accounts-hacked-after-twilio-attack-check-whether-youre-affected-8093355/","209","SCIENCE"
"219","Ola Electric Car competitors: A look at top Electric cars in India, and what the competition looks like","1660644726000","","https://indianexpress.com/article/technology/tech-news-technology/ola-electric-car-competition-tata-nexon-ev-mg-zs-ev-hyundai-kona-electric-8093435/","210","SCIENCE"
"220","Apple might soon start showing ads in first-party apps","1660638836000","","https://indianexpress.com/article/technology/tech-news-technology/apple-might-soon-start-showing-ads-in-its-own-apps-including-the-app-store-8092989/","211","SCIENCE"
"221","Google threatens employees with possible layoffs, ‘blood on streets’: Report","1660636245000","","https://indianexpress.com/article/technology/tech-news-technology/google-threatens-employees-with-possible-layoffs-blood-on-streets-report-8093052/","212","SCIENCE"
"222","Now is not a good time to buy an iPhone 13; here’s why","1660633378000","","https://indianexpress.com/article/technology/mobile-tabs/why-you-probably-shouldnt-buy-an-iphone-13-right-now-8092597/","213","SCIENCE"
"223","Only 50 out of 7000 Binance employees on LinkedIn are real, says Binance CEO","1660632683000","","https://indianexpress.com/article/technology/crypto/only-50-out-of-7000-binance-employees-on-linkedin-are-real-says-binance-ceo-8092866/","214","SCIENCE"
"224","Signal says attackers may have accessed phone numbers of 1,900 users","1660632135000","","https://indianexpress.com/article/technology/tech-news-technology/signal-says-attackers-may-have-accessed-phone-numbers-of-1900-users-8092638/","215","SCIENCE"
"225","Samsung Galaxy Z Fold 4 and Z Flip 4 India prices revealed, pre-booking opens today","1660629583000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-announces-prices-for-galaxy-z-flip-4-and-galaxy-z-fold-4-8092654/","216","SCIENCE"
"226","Samsung Galaxy Z Fold 4 vs Galaxy Z Fold 3: What’s changed?","1660194050000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-galaxy-z-fold-4-vs-galaxy-z-fold-3-compare-features-specifications-8083793/","216","SCIENCE"
"227","Twitter has to give Musk only one bot checker’s data: It’s ex-product head","1660626563000","","https://indianexpress.com/article/technology/social/twitter-has-to-give-musk-only-one-bot-checkers-data-its-ex-product-head-8092600/","217","SCIENCE"
"228","Apple sets return-to-office deadline of Sept. 5 after Covid delays","1660625046000","","https://indianexpress.com/article/technology/tech-news-technology/apple-sets-return-to-office-deadline-of-sept-5-after-covid-delays-8092553/","218","SCIENCE"
"229","Google’s Android 13 now rolling out for Pixel devices: Top features, list of eligible devices","1660623228000","","https://indianexpress.com/article/technology/mobile-tabs/google-android-13-now-rolling-out-for-pixel-devices-list-of-phones-features-install-8092516/","219","SCIENCE"
"230","Why keeping the Fold range aspirational helps Samsung in more ways than one","1660622731000","","https://indianexpress.com/article/technology/opinion-technology/why-keeping-the-fold-range-aspirational-helps-samsung-in-more-ways-than-one-8092445/","220","SCIENCE"
"231","Epic Games to offer FIFA 23 to players who pre-ordered game at ‘incorrect price’","1660621644000","","https://indianexpress.com/article/technology/gaming/epic-games-to-offer-fifa-23-at-rs-4-8-to-those-who-bought-it-last-month-at-incorrect-price-8092460/","221","SCIENCE"
"232","DigiYatra app beta rolled out in Delhi and Bengaluru airports for paperless travel","1660567805000","","https://indianexpress.com/article/technology/tech-news-technology/digiyatra-app-delhi-airport-bangalore-airport-8091892/","222","SCIENCE"
"233","Ola ‘relaunches’ S1 scooter at introductory price of Rs 99,999","1660566539000","","https://indianexpress.com/article/technology/tech-news-technology/ola-relaunches-s1-scooter-at-introductory-price-of-rs-99999-8091690/","223","SCIENCE"
"234","Facebook does something right for a change","1660561381000","","https://indianexpress.com/article/technology/opinion-technology/facebook-does-something-right-for-a-change-8091580/","224","SCIENCE"
"235","Apple wanted to ‘build business together’ with Facebook before ad feud: Report","1660560385000","","https://indianexpress.com/article/technology/social/apple-facebook-ad-free-business-partner-discussion-8091560/","225","SCIENCE"
"236","OnePlus working on a foldable phone? CEO Pete Lau shares a teaser","1660560070000","","https://indianexpress.com/article/technology/mobile-tabs/oneplus-might-be-working-on-a-foldable-phone-8091417/","226","SCIENCE"
"237","Ola Electric’s new EV car announced, to sport all-glass roof and 500 km plus range","1660556480000","","https://indianexpress.com/article/technology/tech-news-technology/ol-electric-car-independence-day-500km-range-8091444/","227","SCIENCE"
"238","Oppo Pad Air review: A worthy budget tablet for its price","1660554359000","","https://indianexpress.com/article/technology/tech-reviews/oppo-pad-air-review-8091039/","228","SCIENCE"
"239","Apple iPhone 14 Pro base variant to start at 128GB of internal storage: Report","1660551960000","","https://indianexpress.com/article/technology/mobile-tabs/iphone-14-pro-base-variant-might-have-128gb-of-internal-storage-8091141/","229","SCIENCE"
"240","SuperGaming’s Indus Battle Royale teaser goes live, pre-registrations to start later this year","1660544871000","","https://indianexpress.com/article/technology/gaming/indus-battle-royale-to-begin-pre-registration-later-this-year-8090912/","230","SCIENCE"
"241","Independence Day 2022: How to add, send stickers on WhatsApp","1660540635000","","https://indianexpress.com/article/technology/techook/independence-day-2022-how-to-add-and-send-stickers-on-whatsapp-8090809/","231","SCIENCE"
"242","Caste in California: Tech giants confront ancient Indian hierarchy","1660537834000","","https://indianexpress.com/article/technology/tech-news-technology/caste-in-california-tech-giants-confront-ancient-indian-hierarchy-8090852/","232","SCIENCE"
"243","OLA Electric Car Launch highlights: Ola’s first EV car to have a range of more than 500 kms","1660536507000","","https://indianexpress.com/article/technology/tech-news-technology/ola-electric-car-launch-live-updates-independence-day-announcement-8090788/","233","SCIENCE"
"244","Dizo Wireless Active review: Good budget workout companion","1660533041000","","https://indianexpress.com/article/technology/tech-reviews/dizo-wireless-active-review-8087854/","234","SCIENCE"
"245","Space news weekly recap: SSLV maiden flight troubles to SpaceX replacing Russia","1660481842000","","https://indianexpress.com/article/technology/science/space-news-weekly-recap-sslv-isro-spacex-russia-esa-8090091/","235","SCIENCE"
"246","WhatsApp working toward allowing users to set up avatar profile photos: Report","1660467195000","","https://indianexpress.com/article/technology/social/whatsapp-working-toward-allowing-users-to-set-up-avatar-profile-photos-report-8089545/","236","SCIENCE"
"247","Apple MacBook Air 2022 review: The light little heavyweight","1660459077000","","https://indianexpress.com/article/technology/tech-reviews/apple-m2-macbook-air-2022-review-8089198/","237","SCIENCE"
"248","Watch China’s Tiangong space station’s solar arrays in motion","1660456108000","","https://indianexpress.com/article/technology/science/watch-chinas-tiangong-space-stations-solar-arrays-in-motion-8089097/","238","SCIENCE"
"249","High salinity found in European river after fish die-off","1660450812000","","https://indianexpress.com/article/technology/science/high-salinity-found-in-european-river-after-fish-die-off-8089008/","239","SCIENCE"
"250","Pivotal evolutionary change helped pave the way for human speech","1660449921000","","https://indianexpress.com/article/technology/science/pivotal-evolutionary-change-helped-pave-the-way-for-human-speech-8088985/","240","SCIENCE"
"251","Europe eyes Musk’s SpaceX to bridge launch gap left by Russia tensions","1660448954000","","https://indianexpress.com/article/technology/science/space-x-european-space-agency-russia-ukraine-rocket-ariane-soyuz-8088966/","241","SCIENCE"
"252","Here’s how Indians are celebrating 75th Independence Day in the metaverse","1660392404000","","https://indianexpress.com/article/technology/crypto/indians-eye-metaverse-to-celebrate-independence-day-8088060/","242","SCIENCE"
"253","Xiaomi launches humanoid robot named CyberOne","1660390040000","","https://indianexpress.com/article/technology/tech-news-technology/xiaomi-launches-a-humanoid-robot-named-cyberone-8088113/","243","SCIENCE"
"254","Samsung says foldable phones will be more popular than the Galaxy S series","1660386998000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-says-foldable-phones-will-be-more-popular-than-the-galaxy-s-series-8087961/","244","SCIENCE"
"255","YouTube plans to launch streaming video service: Report","1660385450000","","https://indianexpress.com/article/technology/tech-news-technology/youtube-plans-to-launch-streaming-video-service-report-8088040/","245","SCIENCE"
"256","VLC Media Player website banned in India? Here’s all you need to know","1660383463000","","https://indianexpress.com/article/technology/tech-news-technology/vlc-media-player-banned-in-india-all-you-need-to-know-8088021/","246","SCIENCE"
"257","5G could change the blockchain and metaverse industry forever, experts say","1660382530000","","https://indianexpress.com/article/technology/crypto/5g-is-here-and-it-will-change-the-blockchain-and-metaverse-industry-forever-8087689/","247","SCIENCE"
"258","Telegram update delayed by Apple over animated emoji, claims CEO Durov","1660382224000","","https://indianexpress.com/article/technology/social/telegram-update-delayed-by-apple-over-animated-emoji-8087820/","248","SCIENCE"
"259","Crypto derivatives volumes surge to $3.12 trillion in July: Crypto Compare","1660379868000","","https://indianexpress.com/article/technology/crypto/crypto-derivatives-volumes-surge-to-3-12-trillion-in-july-crypto-compare-8087906/","249","SCIENCE"
"260","ExpressBasics: How to set your phone number as UPI ID on Google Pay","1660377113000","","https://indianexpress.com/article/technology/techook/expressbasics-how-to-set-your-phone-number-as-upi-id-on-google-pay-8087825/","250","SCIENCE"
"261","Motorola X30 Pro launched: Meet Motorola’s first 200MP camera phone","1660374591000","","https://indianexpress.com/article/technology/mobile-tabs/motorola-launched-x30-in-china-heres-everything-you-need-to-know-8087632/","251","SCIENCE"
"262","Spider-Man Remastered PC launched: 5 things to know about the game","1660373022000","","https://indianexpress.com/article/technology/gaming/spider-man-remastered-pc-launched-5-things-to-know-about-the-game-8087711/","252","SCIENCE"
"263","Google’s cryptic puzzle may have revealed Pixel 7-series launch date","1660370147000","","https://indianexpress.com/article/technology/mobile-tabs/googles-cryptic-puzzle-may-have-revealed-pixel-7-series-launch-date-8087565/","253","SCIENCE"
"264","Dyson V15 Detect review: More power and intelligence in your daily cleaner","1660369081000","","https://indianexpress.com/article/technology/tech-reviews/dyson-v15-detect-review-8087585/","254","SCIENCE"
"265","Facebook, Instagram inject ‘tracking code’ in in-app browser to monitor usage: Report","1660366659000","","https://indianexpress.com/article/technology/social/facebook-instagram-inject-tracking-code-in-in-app-browser-to-monitor-usage-report-8087513/","255","SCIENCE"
"266","Samsung Galaxy Watch 5, Galaxy Buds 2 Pro India price, pre-order dates revealed","1660314003000","","https://indianexpress.com/article/technology/gadgets/samsung-galaxy-watch-5-series-available-for-pre-order-from-august-16-8086530/","256","SCIENCE"
"267","Ola ‘electric car’ could launch on August 15, hints CEO Bhavish Aggarwal","1660309054000","","https://indianexpress.com/article/technology/tech-news-technology/ola-ceo-bhavish-aggarwal-posts-new-teaser-hinting-at-electric-car-launch-for-august-15-8086745/","257","SCIENCE"
"268","Redmi Note 11T Pro and Note 11T Pro+ launched in ‘Milk Salt White’ in China","1660307840000","","https://indianexpress.com/article/technology/mobile-tabs/redmi-note-11t-pro-and-note-11t-pro-launched-in-milk-salt-white-8086674/","258","SCIENCE"
"269","WazirX users eye other Indian cryptocurrency exchanges after ED probe","1660304594000","","https://indianexpress.com/article/technology/crypto/wazirx-users-eye-other-indian-cryptocurrency-exchanges-days-after-ed-probe-8086377/","259","SCIENCE"
"270","Meta’s chatbot says Zuckerberg’s business practices are ‘not always ethical’","1660302369000","","https://indianexpress.com/article/technology/social/meta-chatbot-says-zuckerbergs-business-practices-are-not-always-ethical-8086567/","260","SCIENCE"
"271","Facebook may soon enable end-to-end encryption on Messenger","1660300335000","","https://indianexpress.com/article/technology/social/facebook-may-soon-enable-end-to-end-encryption-on-messenger-8086398/","261","SCIENCE"
"272","Redmi K50 Ultra, Xiaomi Pad 5 Pro 12.4 launched: All you need to know","1660299708000","","https://indianexpress.com/article/technology/mobile-tabs/redmi-k50-ultra-xiaomi-pad-5-pro-12-4-price-features-specs-8086194/","262","SCIENCE"
"273","FIFA 23 Ultimate Team trailer reveals crossplay, FUT moments and other details","1660299450000","","https://indianexpress.com/article/technology/gaming/fifa-23-ultimate-team-trailer-reveals-crossplay-fut-moments-other-details-8086442/","263","SCIENCE"
"274","Apple to make same amount of iPhones as last year despite market slowdown","1660290980000","","https://indianexpress.com/article/technology/mobile-tabs/apple-to-make-same-amount-of-iphones-as-last-year-despite-market-slowdown-8086147/","264","SCIENCE"
"275","Digging Deep: Deltas losing land due to rising sea levels and rivers changing course","1660290868000","","https://indianexpress.com/article/technology/science/digging-deep-deltas-losing-land-due-to-rising-sea-levels-and-rivers-changing-course-8086106/","265","SCIENCE"
"276","Here’s what you can do if your NFTs are stolen on OpenSea NFT marketplace","1660290495000","","https://indianexpress.com/article/technology/crypto/heres-what-you-can-do-if-your-nfts-are-stolen-on-opensea-nft-marketplace-8085992/","266","SCIENCE"
"277","Twitter plan to fight misinformation during midterm elections might fall short","1660289838000","","https://indianexpress.com/article/technology/social/twitter-plan-to-fight-misinformation-during-midterm-elections-might-fall-short-8086052/","267","SCIENCE"
"278","Reliance Jio announces new Rs 750 Independence Day special plan with 2GB daily data","1660286740000","","https://indianexpress.com/article/technology/techook/jio-announces-new-rs-750-independence-day-special-plan-check-benefits-8085952/","268","SCIENCE"
"279","5G rollout expected to begin this month: 3 things to note before you get excited","1660283380000","","https://indianexpress.com/article/technology/techook/5g-rollout-this-month-3-things-to-know-before-you-get-excited-8085816/","269","SCIENCE"
"280","Xiaomi Mix Fold 2 launched in China: Here’s a closer look at its top features","1660283063000","","https://indianexpress.com/article/technology/mobile-tabs/xiaomi-mix-fold-2-launched-8085800/","270","SCIENCE"
"281","Spider-Man Remastered coming to PC today: Price, system requirements and other details","1660276677000","","https://indianexpress.com/article/technology/gaming/spider-man-remastered-coming-to-pc-tomorrow-price-system-requirements-and-other-details-8084096/","271","SCIENCE"
"282","Motorola Razr 2022 launched in China: Check price, specs and other details","1660276004000","","https://indianexpress.com/article/technology/mobile-tabs/motorola-razr-2022-launched-in-china-check-price-specs-and-other-details-8082589/","272","SCIENCE"
"283","Samsung Galaxy Z Fold 4, Galaxy Z Flip 4 India pre-orders to open August 16: Here are the offers","1660217825000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-galaxy-z-fold-4-and-galaxy-z-flip-4-india-preorder-price-date-booking-time-how-to-buy-8084731/","273","SCIENCE"
"284","Scientists use NASA’s Fermi data to find source of extreme high-energy cosmic particles","1660215680000","","https://indianexpress.com/article/technology/science/scientists-use-nasas-fermi-data-to-find-source-of-extreme-high-energy-cosmic-particles-8084657/","274","SCIENCE"
"285","Airtel launches Wynk Studio, aims to bring more than 5000 artists onboard by 2024","1660214329000","","https://indianexpress.com/article/technology/technology-others/airtel-launches-wynk-studio-for-artists-8084520/","275","SCIENCE"
"286","AI does not have thoughts, no matter what you think","1660213403000","","https://indianexpress.com/article/technology/tech-news-technology/ai-does-not-have-thoughts-no-matter-what-you-think-8084531/","276","SCIENCE"
"287","OnePlus 10T 16GB RAM variant to go on sale from August 16: Check details","1660212493000","","https://indianexpress.com/article/technology/mobile-tabs/oneplus-10t-16gb-ram-variant-to-go-on-sale-from-august-16-check-details-8084511/","277","SCIENCE"
"288","Apple ramps up its in-house podcasting efforts with studio deal","1660212171000","","https://indianexpress.com/article/technology/social/apple-ramps-up-its-in-house-podcasting-efforts-with-studio-deal-8084515/","278","SCIENCE"
"289","Motorola G62 5G launched in India, starts at Rs 17,999","1660211228000","","https://indianexpress.com/article/technology/mobile-tabs/motorola-g62-5g-launched-specifications-price-in-india-features-sale-date-8084328/","279","SCIENCE"
"290","Google opposes Facebook-backed proposal for self-regulatory body in India: Report","1660209059000","","https://indianexpress.com/article/technology/tech-news-technology/google-facebook-twitter-self-regulatory-body-india-8084360/","280","SCIENCE"
"291","iQOO 9T review: The new under-Rs 50,000 champ","1660207058000","","https://indianexpress.com/article/technology/tech-reviews/iqoo-9t-review-8084156/","281","SCIENCE"
"292","NASA to roll out Artemis I spacecraft to launchpad and discuss science payloads","1660204627000","","https://indianexpress.com/article/technology/science/nasa-to-roll-out-artemis-i-spacecraft-to-launchpad-and-discuss-science-payloads-8084127/","282","SCIENCE"
"293","Oppo Watch 3, Watch 3 Pro launched in China: Here’s everything you need to know","1660201283000","","https://indianexpress.com/article/technology/gadgets/oppo-watch-3-watch-3-pro-launched-in-china-price-features-specifications-8083819/","283","SCIENCE"
"294","Satellite imagery shows Antarctic ice shelf crumbling faster than thought","1660200199000","","https://indianexpress.com/article/technology/science/satellite-imagery-shows-antarctic-ice-shelf-crumbling-faster-than-thought-8083985/","284","SCIENCE"
"295","Disney Plus to hike prices in US markets, could get ad-supported plan like Netflix","1660195035000","","https://indianexpress.com/article/technology/tech-news-technology/disney-plus-to-hike-prices-could-get-ad-supported-plan-like-netflix-8083732/","285","SCIENCE"
"296","Musk seeks to question Twitter employees who count bots","1660190553000","","https://indianexpress.com/article/technology/social/musk-seeks-to-question-twitter-employees-who-count-bots-8083717/","286","SCIENCE"
"297","'Make way for king of solar system': What makes new NASA view of Jupiter special","1661237504000","The two images have been captured by NASA Webb Telescope, which is said to be the world's largest space telescope. ","https://www.hindustantimes.com/science/make-way-for-king-of-solar-system-what-makes-new-nasa-view-of-jupiter-special-101661237351798.html","287","SCIENCE"
"298","IIT, AIIMS discover reasons of bacteria that causes infections in hospitals","1661175785000","The study, being performed in collaboration with Vellore Institute of Technology, uses genomics and molecular biology approaches to identify new genes responsible for the bacteria's potency.","https://www.hindustantimes.com/science/iit-aiims-discover-reasons-of-bacteria-that-causes-infections-in-hospitals-101661171824466.html","288","SCIENCE"
"299","Rare type of liver cancer found in mice: Study","1661159380000","The German-Israeli team discovered that precursors of degenerate liver cells are where cHCC/CCA develops. Hepatocellular carcinoma, on the other hand, most likely results from damaged mature liver cells.","https://www.hindustantimes.com/science/rare-type-of-liver-cancer-found-in-mice-study-101661159048236.html","289","SCIENCE"
"300","Known risk factors behind 37% of India cancer deaths","1660941307030","Globally 44.4% (4.5 million) of all cancer deaths were attributable to risk factors, says the study. The estimates are based on the Global Burden of Diseases, Injuries, and Risk factors Report, 2019. According to the study, nearly half (50.6%) of all cancer deaths in men globally in 2019 (2.8 million) were due to known risk factors, compared with 36.3% all female cancer deaths (1.5 million) attributable to these factors.","https://timesofindia.indiatimes.com/india/alcohol-use-and-high-bmi-key-risk-factors-in-indias-cancer-deaths/articleshow/93668191.cms","290","SCIENCE"
"301","'Extreme heat belt' to cover middle of US by 2053: Report","1660621507030","","https://timesofindia.indiatimes.com/home/science/extreme-heat-belt-to-cover-middle-of-us-by-2053-report/articleshow/93582168.cms","291","SCIENCE"
"302","Space mission shows Earth's water may be from asteroids: Study","1660621366030","","https://timesofindia.indiatimes.com/home/science/space-mission-shows-earths-water-may-be-from-asteroids-study/articleshow/93582122.cms","292","SCIENCE"
"303","Isro's aim: 10% share in global space economy","1660607994030","Isro chairman S Somanath said in Bengaluru on Monday that the agency has its eyes set on increasing India's share in the global space economy from about 2% to a two-digit number.","https://timesofindia.indiatimes.com/city/bengaluru/isros-aim-10-share-in-global-space-economy/articleshow/93579722.cms","293","SCIENCE"
"304","Antibodies that may lead to next-gen vaccines for all Covid strains found","1660288314030","","https://timesofindia.indiatimes.com/home/science/antibodies-that-may-lead-to-next-gen-vaccines-for-all-covid-strains-found/articleshow/93516989.cms","294","SCIENCE"
"305","Study reveals leaving small kidney stones behind causes complications later","1660275137030","","https://timesofindia.indiatimes.com/home/science/study-reveals-leaving-small-kidney-stones-behind-causes-complications-later/articleshow/93512390.cms","295","SCIENCE"
"306","Study describes how Covid-19 damages the brain","1660270360030","","https://timesofindia.indiatimes.com/home/science/study-describes-how-covid-19-damages-the-brain/articleshow/93510901.cms","296","SCIENCE"
"307","Children getting Covid-19 re-infections, other seasonal illness: Expert","1660184970030","","https://timesofindia.indiatimes.com/home/science/children-getting-covid-19-re-infections-other-seasonal-illness-expert/articleshow/93489908.cms","297","SCIENCE"
"308","Climate change may increase mortality rate due to excess heat by six times: Lancet study","1660032276030","","https://timesofindia.indiatimes.com/home/science/climate-change-may-increase-mortality-rate-due-to-excess-heat-by-six-times-lancet-study/articleshow/93450064.cms","298","SCIENCE"
"309","Study connects climate hazards to 58% of infectious diseases","1660013499030","","https://timesofindia.indiatimes.com/home/science/study-connects-climate-hazards-to-58-of-infectious-diseases/articleshow/93442906.cms","299","SCIENCE"
"310","Fatigue, headache most common lasting symptoms months after Covid-19: Study","1659943430030","","https://timesofindia.indiatimes.com/home/science/fatigue-headache-most-common-lasting-symptoms-months-after-covid-19-study/articleshow/93424995.cms","300","SCIENCE"
"311","Vitamin D deficiency associated with chronic inflammation: Study","1659940484030","","https://timesofindia.indiatimes.com/home/science/vitamin-d-deficiency-associated-with-chronic-inflammation-study/articleshow/93423775.cms","301","SCIENCE"
"312","How mutation functions in the brain, affects anxiety and sociality: Study","1659856453030","","https://timesofindia.indiatimes.com/home/science/how-mutation-functions-in-the-brain-affects-anxiety-and-sociality-study/articleshow/93405030.cms","302","SCIENCE"
"313","History beckons ISRO with maiden SSLV-D1/EOS-2 mission","1659786264030","","https://timesofindia.indiatimes.com/home/science/history-beckons-isro-with-maiden-sslv-d1/eos-2-mission/articleshow/93391999.cms","303","SCIENCE"
"314","Study reveals older age and smoking most crucial risk factors for acquiring any cancer","1659606238030","","https://timesofindia.indiatimes.com/home/science/study-reveals-older-age-and-smoking-most-crucial-risk-factors-for-acquiring-any-cancer/articleshow/93345507.cms","304","SCIENCE"
