"Id","Title","Time","Description","Link"
"206","High salinity found in European river after fish die-off","1660450812000","","https://indianexpress.com/article/technology/science/high-salinity-found-in-european-river-after-fish-die-off-8089008/"
"207","Pivotal evolutionary change helped pave the way for human speech","1660449921000","","https://indianexpress.com/article/technology/science/pivotal-evolutionary-change-helped-pave-the-way-for-human-speech-8088985/"
"208","Europe eyes Musk’s SpaceX to bridge launch gap left by Russia tensions","1660448954000","","https://indianexpress.com/article/technology/science/space-x-european-space-agency-russia-ukraine-rocket-ariane-soyuz-8088966/"
"209","Here’s how Indians are celebrating 75th Independence Day in the metaverse","1660392404000","","https://indianexpress.com/article/technology/crypto/indians-eye-metaverse-to-celebrate-independence-day-8088060/"
"210","Xiaomi launches humanoid robot named CyberOne","1660390040000","","https://indianexpress.com/article/technology/tech-news-technology/xiaomi-launches-a-humanoid-robot-named-cyberone-8088113/"
"211","Samsung says foldable phones will be more popular than the Galaxy S series","1660386998000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-says-foldable-phones-will-be-more-popular-than-the-galaxy-s-series-8087961/"
"212","YouTube plans to launch streaming video service: Report","1660385450000","","https://indianexpress.com/article/technology/tech-news-technology/youtube-plans-to-launch-streaming-video-service-report-8088040/"
"213","VLC Media Player website banned in India? Here’s all you need to know","1660383463000","","https://indianexpress.com/article/technology/tech-news-technology/vlc-media-player-banned-in-india-all-you-need-to-know-8088021/"
"214","5G could change the blockchain and metaverse industry forever, experts say","1660382530000","","https://indianexpress.com/article/technology/crypto/5g-is-here-and-it-will-change-the-blockchain-and-metaverse-industry-forever-8087689/"
"215","Telegram update delayed by Apple over animated emoji, claims CEO Durov","1660382224000","","https://indianexpress.com/article/technology/social/telegram-update-delayed-by-apple-over-animated-emoji-8087820/"
"216","Crypto derivatives volumes surge to $3.12 trillion in July: Crypto Compare","1660379868000","","https://indianexpress.com/article/technology/crypto/crypto-derivatives-volumes-surge-to-3-12-trillion-in-july-crypto-compare-8087906/"
"217","ExpressBasics: How to set your phone number as UPI ID on Google Pay","1660377113000","","https://indianexpress.com/article/technology/techook/expressbasics-how-to-set-your-phone-number-as-upi-id-on-google-pay-8087825/"
"218","Motorola X30 Pro launched: Meet Motorola’s first 200MP camera phone","1660374591000","","https://indianexpress.com/article/technology/mobile-tabs/motorola-launched-x30-in-china-heres-everything-you-need-to-know-8087632/"
"219","Spider-Man Remastered PC launched: 5 things to know about the game","1660373022000","","https://indianexpress.com/article/technology/gaming/spider-man-remastered-pc-launched-5-things-to-know-about-the-game-8087711/"
"220","Google’s cryptic puzzle may have revealed Pixel 7-series launch date","1660370147000","","https://indianexpress.com/article/technology/mobile-tabs/googles-cryptic-puzzle-may-have-revealed-pixel-7-series-launch-date-8087565/"
"221","Dyson V15 Detect review: More power and intelligence in your daily cleaner","1660369081000","","https://indianexpress.com/article/technology/tech-reviews/dyson-v15-detect-review-8087585/"
"222","Facebook, Instagram inject ‘tracking code’ in in-app browser to monitor usage: Report","1660366659000","","https://indianexpress.com/article/technology/social/facebook-instagram-inject-tracking-code-in-in-app-browser-to-monitor-usage-report-8087513/"
"223","Samsung Galaxy Watch 5, Galaxy Buds 2 Pro India price, pre-order dates revealed","1660314003000","","https://indianexpress.com/article/technology/gadgets/samsung-galaxy-watch-5-series-available-for-pre-order-from-august-16-8086530/"
"224","Ola ‘electric car’ could launch on August 15, hints CEO Bhavish Aggarwal","1660309054000","","https://indianexpress.com/article/technology/tech-news-technology/ola-ceo-bhavish-aggarwal-posts-new-teaser-hinting-at-electric-car-launch-for-august-15-8086745/"
"225","Redmi Note 11T Pro and Note 11T Pro+ launched in ‘Milk Salt White’ in China","1660307840000","","https://indianexpress.com/article/technology/mobile-tabs/redmi-note-11t-pro-and-note-11t-pro-launched-in-milk-salt-white-8086674/"
"226","WazirX users eye other Indian cryptocurrency exchanges after ED probe","1660304594000","","https://indianexpress.com/article/technology/crypto/wazirx-users-eye-other-indian-cryptocurrency-exchanges-days-after-ed-probe-8086377/"
"227","Meta’s chatbot says Zuckerberg’s business practices are ‘not always ethical’","1660302369000","","https://indianexpress.com/article/technology/social/meta-chatbot-says-zuckerbergs-business-practices-are-not-always-ethical-8086567/"
"228","Facebook may soon enable end-to-end encryption on Messenger","1660300335000","","https://indianexpress.com/article/technology/social/facebook-may-soon-enable-end-to-end-encryption-on-messenger-8086398/"
"229","Redmi K50 Ultra, Xiaomi Pad 5 Pro 12.4 launched: All you need to know","1660299708000","","https://indianexpress.com/article/technology/mobile-tabs/redmi-k50-ultra-xiaomi-pad-5-pro-12-4-price-features-specs-8086194/"
"230","FIFA 23 Ultimate Team trailer reveals crossplay, FUT moments and other details","1660299450000","","https://indianexpress.com/article/technology/gaming/fifa-23-ultimate-team-trailer-reveals-crossplay-fut-moments-other-details-8086442/"
"231","Apple to make same amount of iPhones as last year despite market slowdown","1660290980000","","https://indianexpress.com/article/technology/mobile-tabs/apple-to-make-same-amount-of-iphones-as-last-year-despite-market-slowdown-8086147/"
"232","Digging Deep: Deltas losing land due to rising sea levels and rivers changing course","1660290868000","","https://indianexpress.com/article/technology/science/digging-deep-deltas-losing-land-due-to-rising-sea-levels-and-rivers-changing-course-8086106/"
"233","Here’s what you can do if your NFTs are stolen on OpenSea NFT marketplace","1660290495000","","https://indianexpress.com/article/technology/crypto/heres-what-you-can-do-if-your-nfts-are-stolen-on-opensea-nft-marketplace-8085992/"
"234","Twitter plan to fight misinformation during midterm elections might fall short","1660289838000","","https://indianexpress.com/article/technology/social/twitter-plan-to-fight-misinformation-during-midterm-elections-might-fall-short-8086052/"
"235","Reliance Jio announces new Rs 750 Independence Day special plan with 2GB daily data","1660286740000","","https://indianexpress.com/article/technology/techook/jio-announces-new-rs-750-independence-day-special-plan-check-benefits-8085952/"
"236","Vivo V25 Pro to launch in India on August 17: Here’s what we know","1660286590000","","https://indianexpress.com/article/technology/mobile-tabs/vivo-v25-pro-with-colour-changing-back-panel-to-be-launched-in-india-on-august-17-8085659/"
"237","5G rollout expected to begin this month: 3 things to note before you get excited","1660283380000","","https://indianexpress.com/article/technology/techook/5g-rollout-this-month-3-things-to-know-before-you-get-excited-8085816/"
"238","Xiaomi Mix Fold 2 launched in China: Here’s a closer look at its top features","1660283063000","","https://indianexpress.com/article/technology/mobile-tabs/xiaomi-mix-fold-2-launched-8085800/"
"239","Spider-Man Remastered coming to PC today: Price, system requirements and other details","1660276677000","","https://indianexpress.com/article/technology/gaming/spider-man-remastered-coming-to-pc-tomorrow-price-system-requirements-and-other-details-8084096/"
"240","Motorola Razr 2022 launched in China: Check price, specs and other details","1660276004000","","https://indianexpress.com/article/technology/mobile-tabs/motorola-razr-2022-launched-in-china-check-price-specs-and-other-details-8082589/"
"241","Samsung Galaxy Z Fold 4, Galaxy Z Flip 4 India pre-orders to open August 16: Here are the offers","1660217825000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-galaxy-z-fold-4-and-galaxy-z-flip-4-india-preorder-price-date-booking-time-how-to-buy-8084731/"
"242","Scientists use NASA’s Fermi data to find source of extreme high-energy cosmic particles","1660215680000","","https://indianexpress.com/article/technology/science/scientists-use-nasas-fermi-data-to-find-source-of-extreme-high-energy-cosmic-particles-8084657/"
"243","Airtel launches Wynk Studio, aims to bring more than 5000 artists onboard by 2024","1660214329000","","https://indianexpress.com/article/technology/technology-others/airtel-launches-wynk-studio-for-artists-8084520/"
"244","AI does not have thoughts, no matter what you think","1660213403000","","https://indianexpress.com/article/technology/tech-news-technology/ai-does-not-have-thoughts-no-matter-what-you-think-8084531/"
"245","OnePlus 10T 16GB RAM variant to go on sale from August 16: Check details","1660212493000","","https://indianexpress.com/article/technology/mobile-tabs/oneplus-10t-16gb-ram-variant-to-go-on-sale-from-august-16-check-details-8084511/"
"246","Apple ramps up its in-house podcasting efforts with studio deal","1660212171000","","https://indianexpress.com/article/technology/social/apple-ramps-up-its-in-house-podcasting-efforts-with-studio-deal-8084515/"
"247","Motorola G62 5G launched in India, starts at Rs 17,999","1660211228000","","https://indianexpress.com/article/technology/mobile-tabs/motorola-g62-5g-launched-specifications-price-in-india-features-sale-date-8084328/"
"248","Google opposes Facebook-backed proposal for self-regulatory body in India: Report","1660209059000","","https://indianexpress.com/article/technology/tech-news-technology/google-facebook-twitter-self-regulatory-body-india-8084360/"
"249","iQOO 9T review: The new under-Rs 50,000 champ","1660207058000","","https://indianexpress.com/article/technology/tech-reviews/iqoo-9t-review-8084156/"
"250","NASA to roll out Artemis I spacecraft to launchpad and discuss science payloads","1660204627000","","https://indianexpress.com/article/technology/science/nasa-to-roll-out-artemis-i-spacecraft-to-launchpad-and-discuss-science-payloads-8084127/"
"251","Oppo Watch 3, Watch 3 Pro launched in China: Here’s everything you need to know","1660201283000","","https://indianexpress.com/article/technology/gadgets/oppo-watch-3-watch-3-pro-launched-in-china-price-features-specifications-8083819/"
"252","Satellite imagery shows Antarctic ice shelf crumbling faster than thought","1660200199000","","https://indianexpress.com/article/technology/science/satellite-imagery-shows-antarctic-ice-shelf-crumbling-faster-than-thought-8083985/"
"253","Disney Plus to hike prices in US markets, could get ad-supported plan like Netflix","1660195035000","","https://indianexpress.com/article/technology/tech-news-technology/disney-plus-to-hike-prices-could-get-ad-supported-plan-like-netflix-8083732/"
"254","Samsung Galaxy Z Fold 4 vs Galaxy Z Fold 3: What’s changed?","1660194050000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-galaxy-z-fold-4-vs-galaxy-z-fold-3-compare-features-specifications-8083793/"
"255","Musk seeks to question Twitter employees who count bots","1660190553000","","https://indianexpress.com/article/technology/social/musk-seeks-to-question-twitter-employees-who-count-bots-8083717/"
"256","Samsung Galaxy Watch 5, Watch 5 Pro, Buds 2 Pro launched: Price and specifications","1660146189000","","https://indianexpress.com/article/technology/gadgets/samsung-galaxy-watch-5-pro-buds-2-pro-launch-price-specifications-8083244/"
"257","Samsung Galaxy Z Fold 4, Galaxy Z Flip 4 launched: Check price, specifications","1660136677000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-galaxy-z-fold-4-galaxy-z-flip-4-launched-check-price-specifications-8082708/"
"258","Samsung Galaxy Z Fold 4, Galaxy Z Flip 4 announced with improved performance, displays","1660136434000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-galaxy-z-fold-4-z-flip-4-watch-5-pro-buds-2-pro-8082702/"
"259","Dark matter: An invisible glue that may not even exist","1660135992000","","https://indianexpress.com/article/technology/science/dark-matter-an-invisible-glue-that-may-not-even-exist-8082893/"
"260","Reddit announces new way to accept cryptocurrency using Community Points","1660132201000","","https://indianexpress.com/article/technology/crypto/reddit-announces-new-way-to-accept-cryptocurrency-using-community-points-8082676/"
"261","Apple may switch AirPods to USB Type-C charging, but not before next year","1660127826000","","https://indianexpress.com/article/technology/gadgets/apple-may-switch-airpods-to-usb-type-c-charging-but-not-before-next-year-8082447/"
"262","OnePlus 10 Pro gets OxygenOS 13 open beta: How to download and install","1660127177000","","https://indianexpress.com/article/technology/techook/oneplus-10-pro-gets-oxygenos-13-beta-how-to-download-and-install-8082290/"
"263","Perseid meteor shower 2022: How to live stream the ‘shooting stars’, what to expect","1660124646000","","https://indianexpress.com/article/technology/science/perseid-meteor-shower-august-2022-livestream-8082238/"
"264","Tether labels Ethereum’s Merge, as ‘most significant moment’ in blockchain history","1660121696000","","https://indianexpress.com/article/technology/crypto/tether-labels-ethereums-merge-as-most-significant-moment-in-blockchain-history-8082124/"
"265","Jio Independence Day plan offers 2.5GB daily data for 365 days: Price, details","1660120716000","","https://indianexpress.com/article/technology/techook/jio-independence-day-plan-offers-2-5gb-daily-data-for-365-days-check-price-details-8081923/"
"266","Maxhub UC M40 360-degree conference camera review: Put everyone in frame","1660120405000","","https://indianexpress.com/article/technology/tech-reviews/maxhub-uc-m40-360-degree-conference-camera-review-8081681/"
"267","‘The Sacrifice Zone’: Myanmar bears cost of green energy","1660118710000","","https://indianexpress.com/article/technology/science/the-sacrifice-zone-myanmar-bears-cost-of-green-energy-8082011/"
"268","Northrop taps rocket startup Firefly to replace Antares’ Russian engines","1660116956000","","https://indianexpress.com/article/technology/science/northrop-taps-rocket-startup-firefly-to-replace-antares-russian-engines-8081941/"
"269","Oppo to launch ColorOS 13 on August 18: Here’s what we know so far","1660116018000","","https://indianexpress.com/article/technology/mobile-tabs/oppo-to-launch-coloros-13-on-august-18-8081656/"
"270","Cryptoverse: Blockchain bridges fall into troubled waters","1660115742000","","https://indianexpress.com/article/technology/crypto/cryptoverse-blockchain-bridges-fall-into-troubled-waters-8081919/"
"271","Russia launches Iranian satellite into space under shadow of Western concerns","1660115569000","","https://indianexpress.com/article/technology/science/russia-launches-iranian-satellite-into-space-under-shadow-of-western-concerns-8081883/"
"272","Sony launches Bravia XR Master A95K OLED TV in India: What’s new?","1660112173000","","https://indianexpress.com/article/technology/gadgets/sony-launches-bravia-xr-master-a95k-oled-tv-in-india-heres-a-quick-look-8081565/"
"273","Bees have a secret survival weapon that might surprise you","1660107869000","","https://indianexpress.com/article/technology/science/bees-have-a-secret-survival-weapon-that-might-surprise-you-8081547/"
"274","Xiaomi Mix Fold 2 to launch on August 11, could take on Samsung Galaxy Z Fold 4","1660107343000","","https://indianexpress.com/article/technology/mobile-tabs/xiaomi-all-set-to-launch-mix-fold-2-on-august-11-8081485/"
"275","Samsung Galaxy Unpacked Highlights: Galaxy Z Fold 4, Z Flip 4, Watch 5, Buds 2 Pro launched","1660106825000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-galaxy-unpacked-live-updates-price-features-specs-8081533/"
"276","Musk sells nearly $7 billion in Tesla shares amid Twitter legal battle","1660104063000","","https://indianexpress.com/article/technology/tech-news-technology/musk-sells-nearly-7-billion-in-tesla-shares-amid-twitter-legal-battle-8081488/"
"277","‘No affiliations, unaware about purpose of transactions’, WazirX on latest ED probe","1660063216000","","https://indianexpress.com/article/technology/crypto/no-affiliations-unaware-about-purpose-of-transactions-wazirx-on-latest-ed-probe-8081033/"
"278","Singapore-based crypto lender Hodlnaut suspends withdrawals","1660049024000","","https://indianexpress.com/article/technology/crypto/singapore-based-crypto-lender-hodlnaut-suspends-withdrawals-8080771/"
"279","Samsung Galaxy S22 users can now try One UI 5 beta based on Android 13","1660044628000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-galaxy-s22-users-can-now-try-one-ui-5-beta-based-on-android-13-8080314/"
"280","After US bans crypto mixing service Tornado Cash, experts call for regulation in India","1660044234000","","https://indianexpress.com/article/technology/crypto/us-bans-crypto-mixing-service-tornado-india-should-follow-suit-experts-8080130/"
"281","Only 1 percent of Netflix subscribers play games on the platform: Report","1660039655000","","https://indianexpress.com/article/technology/gaming/only-1-percent-of-netflix-subscribers-play-games-on-the-platform-8080170/"
"282","In the second-hand smartphone market, Xiaomi and Apple command a strong brand pull: Cashify","1660039580000","","https://indianexpress.com/article/technology/mobile-tabs/second-hand-smartphone-market-xiaomi-and-apple-command-a-strong-brand-pull-cashify-8080311/"
"283","Another SSLV flight soon: Space Commission member","1660038448000","","https://indianexpress.com/article/technology/science/another-sslv-flight-soon-space-commission-member-new-delhi-8080241/"
"284","Is your 5G smartphone good enough for 5G networks in India?","1660036452000","","https://indianexpress.com/article/technology/techook/is-your-5g-smartphone-actually-any-good-for-5g-in-india-8080106/"
"285","Samsung Galaxy Unpacked August 10 event: What to expect","1660034396000","","https://indianexpress.com/article/technology/mobile-tabs/samsungs-unpacked-event-expectations-galaxy-z-fold-4-watch-5-8077793/"
"286","Solana wallet hack: Five tips to keep your crypto wallet safe","1660031923000","","https://indianexpress.com/article/technology/crypto/solana-wallet-hack-five-tips-to-keep-your-crypto-wallet-safe-8079645/"
"287","Call of Duty Modern Warfare II Beta coming next month: Here’s what you need to play","1660030034000","","https://indianexpress.com/article/technology/gaming/call-of-duty-modern-warfare-ii-beta-coming-next-month-heres-what-you-need-to-play-8079727/"
"288","Xiaomi Smart Air Fryer review: A ‘smarter’ way to ‘fry’ those chips ","1660028908000","","https://indianexpress.com/article/technology/tech-reviews/xiaomi-smart-air-fryer-review-8079514/"
"289","WhatsApp new privacy features: Leave groups ‘silently’, block screenshots and more","1660028431000","","https://indianexpress.com/article/technology/social/whatsapp-new-privacy-features-hide-online-status-block-screenshots-and-more-8079585/"
"290","iOS 16 beta 5 brings back option to see battery percentage in status bar","1660026339000","","https://indianexpress.com/article/technology/mobile-tabs/ios-16-beta-5-lets-users-see-battery-percentage-in-status-bar-8079550/"
"291","HP announces new line of AIl-In-One PCs for India: Here’s a close look","1660024822000","","https://indianexpress.com/article/technology/gadgets/hp-envy-pavilion-all-in-one-pcs-price-in-india-specifications-features-8079391/"
"292","Hyperice Hypervolt Go 2 launched in India: A quick look at this new portable massager","1660023022000","","https://indianexpress.com/article/technology/gadgets/hyperice-launches-a-new-portable-massager-the-hypervolt-go-2-8079322/"
"293","WhatsApp now gives you over two days to delete a message","1660018380000","","https://indianexpress.com/article/technology/social/whatsapp-now-gives-you-over-two-days-to-delete-a-message-8079305/"
"294","Known risk factors behind 37% of India cancer deaths","1660941307030","Globally 44.4% (4.5 million) of all cancer deaths were attributable to risk factors, says the study. The estimates are based on the Global Burden of Diseases, Injuries, and Risk factors Report, 2019. According to the study, nearly half (50.6%) of all cancer deaths in men globally in 2019 (2.8 million) were due to known risk factors, compared with 36.3% all female cancer deaths (1.5 million) attributable to these factors.","https://timesofindia.indiatimes.com/india/alcohol-use-and-high-bmi-key-risk-factors-in-indias-cancer-deaths/articleshow/93668191.cms"
"295","'Extreme heat belt' to cover middle of US by 2053: Report","1660621507030","","https://timesofindia.indiatimes.com/home/science/extreme-heat-belt-to-cover-middle-of-us-by-2053-report/articleshow/93582168.cms"
"296","Space mission shows Earth's water may be from asteroids: Study","1660621366030","","https://timesofindia.indiatimes.com/home/science/space-mission-shows-earths-water-may-be-from-asteroids-study/articleshow/93582122.cms"
"297","Isro's aim: 10% share in global space economy","1660607994030","Isro chairman S Somanath said in Bengaluru on Monday that the agency has its eyes set on increasing India's share in the global space economy from about 2% to a two-digit number.","https://timesofindia.indiatimes.com/city/bengaluru/isros-aim-10-share-in-global-space-economy/articleshow/93579722.cms"
"298","Antibodies that may lead to next-gen vaccines for all Covid strains found","1660288314030","","https://timesofindia.indiatimes.com/home/science/antibodies-that-may-lead-to-next-gen-vaccines-for-all-covid-strains-found/articleshow/93516989.cms"
"299","Study reveals leaving small kidney stones behind causes complications later","1660275137030","","https://timesofindia.indiatimes.com/home/science/study-reveals-leaving-small-kidney-stones-behind-causes-complications-later/articleshow/93512390.cms"
"300","Study describes how Covid-19 damages the brain","1660270360030","","https://timesofindia.indiatimes.com/home/science/study-describes-how-covid-19-damages-the-brain/articleshow/93510901.cms"
"301","Children getting Covid-19 re-infections, other seasonal illness: Expert","1660184970030","","https://timesofindia.indiatimes.com/home/science/children-getting-covid-19-re-infections-other-seasonal-illness-expert/articleshow/93489908.cms"
"302","Climate change may increase mortality rate due to excess heat by six times: Lancet study","1660032276030","","https://timesofindia.indiatimes.com/home/science/climate-change-may-increase-mortality-rate-due-to-excess-heat-by-six-times-lancet-study/articleshow/93450064.cms"
"303","Study connects climate hazards to 58% of infectious diseases","1660013499030","","https://timesofindia.indiatimes.com/home/science/study-connects-climate-hazards-to-58-of-infectious-diseases/articleshow/93442906.cms"
"304","Fatigue, headache most common lasting symptoms months after Covid-19: Study","1659943430030","","https://timesofindia.indiatimes.com/home/science/fatigue-headache-most-common-lasting-symptoms-months-after-covid-19-study/articleshow/93424995.cms"
"305","Vitamin D deficiency associated with chronic inflammation: Study","1659940484030","","https://timesofindia.indiatimes.com/home/science/vitamin-d-deficiency-associated-with-chronic-inflammation-study/articleshow/93423775.cms"
"306","How mutation functions in the brain, affects anxiety and sociality: Study","1659856453030","","https://timesofindia.indiatimes.com/home/science/how-mutation-functions-in-the-brain-affects-anxiety-and-sociality-study/articleshow/93405030.cms"
"307","History beckons ISRO with maiden SSLV-D1/EOS-2 mission","1659786264030","","https://timesofindia.indiatimes.com/home/science/history-beckons-isro-with-maiden-sslv-d1/eos-2-mission/articleshow/93391999.cms"
"308","Study reveals older age and smoking most crucial risk factors for acquiring any cancer","1659606238030","","https://timesofindia.indiatimes.com/home/science/study-reveals-older-age-and-smoking-most-crucial-risk-factors-for-acquiring-any-cancer/articleshow/93345507.cms"
"309","Scientists revive cells in dead pigs’ organs","1659580747030","","https://timesofindia.indiatimes.com/home/science/scientists-revive-cells-in-dead-pigs-organs/articleshow/93335165.cms"
"310","Risk of mortality lower among adults who exercise 2-4 times per week: Study","1658980793030","","https://timesofindia.indiatimes.com/home/science/risk-of-mortality-lower-among-adults-who-exercise-2-4-times-per-week-study/articleshow/93176398.cms"
"311","More clues to potential cause of severe hepatitis cases in children: Study","1658802600030","","https://timesofindia.indiatimes.com/home/science/studies-find-more-clues-to-potential-cause-of-severe-hepatitis-cases-in-children/articleshow/93119152.cms"
"312","Chinese astronauts set up new lab on space station","1658742798030","Astronauts entered the new lab module of China's space station for the first time Monday, in a major step towards completing the orbital outpost by the end of the year. The station is one of the crown jewels of Beijing's ambitious space programme, which has landed robotic rovers on Mars and the Moon, and made China only the third nation to put humans in orbit.","https://timesofindia.indiatimes.com/home/science/chinese-astronauts-set-up-new-lab-on-space-station/articleshow/93109368.cms"
"313","Study reveals that children prefer natural food more than processed","1658716417030","","https://timesofindia.indiatimes.com/home/science/study-reveals-that-children-prefer-natural-food-more-than-processed/articleshow/93099361.cms"
"314","Do we have new evidence of the Moon’s origin linked to the Earth? ","1661003132000","","https://www.thehindu.com/sci-tech/do-we-have-new-evidence-of-the-moons-origin-linked-to-the-earth/article65779641.ece"
"315","Improving rice yield with an additional gene ","1661005190000","Adding a second copy of one of its own genes has boosted the yield of a Chinese rice variety by up to 40%","https://www.thehindu.com/sci-tech/science/improving-rice-yield-with-an-additional-gene/article65779699.ece"
"316","Extreme waves of COVID-19 may have faster-than-expected growth rates ","1661064660000","Identifying the correct growth pattern at the start of an epidemic wave can help us be prepared","https://www.thehindu.com/sci-tech/science/extreme-waves-of-covid-19-may-have-faster-than-expected-growth-rates/article65788936.ece"
"317","Corbevax booster should be a vaccine of choice ","1661004658000","Due to faulty clinical trial design, the superiority of Corbevax heterologous booster over homologous boosters is not known","https://www.thehindu.com/sci-tech/science/corbevax-booster-should-be-a-vaccine-of-choice/article65780424.ece"
